-1	-0.82198	0.671978
-0.974684	-0.840396	0.671978
-0.949367	-0.857965	0.671978
-0.924051	-0.874703	0.671978
-0.898734	-0.890833	0.671978
-0.873418	-0.906211	0.671978
-0.848101	-0.920895	0.671978
-0.822785	-0.935024	0.671978
-0.797468	-0.948417	0.671978
-0.772152	-0.961374	0.671978
-0.746835	-0.973607	0.671978
-0.721519	-0.985443	0.671978
-0.696203	-0.996624	0.671978
0.696203	-0.996624	0.671978
0.721519	-0.985443	0.671978
0.746835	-0.973607	0.671978
0.772152	-0.961374	0.671978
0.797468	-0.948417	0.671978
0.822785	-0.935024	0.671978
0.848101	-0.920895	0.671978
0.873418	-0.906211	0.671978
0.898734	-0.890833	0.671978
0.924051	-0.874703	0.671978
0.949367	-0.857965	0.671978
0.974684	-0.840396	0.671978
1	-0.82198	0.671978

-0.688181	-1	0.671978
0.688181	-1	0.671978
-0.744513	-0.974684	0.671978
0.744513	-0.974684	0.671978
-0.795601	-0.949367	0.671978
0.795601	-0.949367	0.671978
-0.84243	-0.924051	0.671978
0.84243	-0.924051	0.671978
-0.885722	-0.898734	0.671978
0.885722	-0.898734	0.671978
-0.926	-0.873418	0.671978
0.926	-0.873418	0.671978
-0.963611	-0.848101	0.671978
0.963611	-0.848101	0.671978
-0.998902	-0.822785	0.671978
0.998902	-0.822785	0.671978


-1	-0.0236084	1.06543
-1	0.539645	1.06543
-0.974684	-0.0841788	1.06543
-0.974684	0.605565	1.06543
-0.949367	-0.133119	1.06543
-0.949367	0.660014	1.06543
-0.924051	-0.17462	1.06543
-0.924051	0.707029	1.06543
-0.898734	-0.210735	1.06543
-0.898734	0.748674	1.06543
-0.873418	-0.242689	1.06543
-0.873418	0.78619	1.06543
-0.848101	-0.271332	1.06543
-0.848101	0.820337	1.06543
-0.822785	-0.297176	1.06543
-0.822785	0.851727	1.06543
-0.797468	-0.320623	1.06543
-0.797468	0.880753	1.06543
-0.772152	-0.341957	1.06543
-0.772152	0.907694	1.06543
-0.746835	-0.361643	1.06543
-0.746835	0.932793	1.06543
-0.721519	-0.379674	1.06543
-0.721519	0.956235	1.06543
-0.696203	-0.396117	1.06543
-0.696203	0.978163	1.06543
-0.670886	-0.411374	1.06543
-0.670886	0.998724	1.06543
-0.64557	-0.425397	1.06543
-0.620253	-0.438267	1.06543
-0.594937	-0.450193	1.06543
-0.56962	-0.461155	1.06543
-0.544304	-0.471159	1.06543
-0.518987	-0.480555	1.06543
-0.493671	-0.489011	1.06543
-0.468354	-0.496801	1.06543
-0.443038	-0.504069	1.06543
-0.417722	-0.510612	1.06543
-0.392405	-0.5165	1.06543
-0.367089	-0.521949	1.06543
-0.341772	-0.52696	1.06543
-0.316456	-0.531441	1.06543
-0.291139	-0.535437	1.06543
-0.265823	-0.538986	1.06543
-0.240506	-0.542122	1.06543
-0.21519	-0.544898	1.06543
-0.189873	-0.547397	1.06543
-0.164557	-0.549536	1.06543
-0.139241	-0.551335	1.06543
-0.113924	-0.55281	1.06543
-0.0886076	-0.553975	1.06543
-0.0632911	-0.554839	1.06543
-0.0379747	-0.555411	1.06543
-0.0126582	-0.555696	1.06543
0.0126582	-0.555696	1.06543
0.0379747	-0.555411	1.06543
0.0632911	-0.554839	1.06543
0.0886076	-0.553975	1.06543
0.113924	-0.55281	1.06543
0.139241	-0.551335	1.06543
0.164557	-0.549536	1.06543
0.189873	-0.547397	1.06543
0.21519	-0.544898	1.06543
0.240506	-0.542122	1.06543
0.265823	-0.538986	1.06543
0.291139	-0.535437	1.06543
0.316456	-0.531441	1.06543
0.341772	-0.52696	1.06543
0.367089	-0.521949	1.06543
0.392405	-0.5165	1.06543
0.417722	-0.510612	1.06543
0.443038	-0.504069	1.06543
0.468354	-0.496801	1.06543
0.493671	-0.489011	1.06543
0.518987	-0.480555	1.06543
0.544304	-0.471159	1.06543
0.56962	-0.461155	1.06543
0.594937	-0.450193	1.06543
0.620253	-0.438267	1.06543
0.64557	-0.425397	1.06543
0.670886	-0.411374	1.06543
0.670886	0.998724	1.06543
0.696203	-0.396117	1.06543
0.696203	0.978163	1.06543
0.721519	-0.379674	1.06543
0.721519	0.956235	1.06543
0.746835	-0.361643	1.06543
0.746835	0.932793	1.06543
0.772152	-0.341957	1.06543
0.772152	0.907694	1.06543
0.797468	-0.320623	1.06543
0.797468	0.880753	1.06543
0.822785	-0.297176	1.06543
0.822785	0.851727	1.06543
0.848101	-0.271332	1.06543
0.848101	0.820337	1.06543
0.873418	-0.242689	1.06543
0.873418	0.78619	1.06543
0.898734	-0.210735	1.06543
0.898734	0.748674	1.06543
0.924051	-0.17462	1.06543
0.924051	0.707029	1.06543
0.949367	-0.133119	1.06543
0.949367	0.660014	1.06543
0.974684	-0.0841788	1.06543
0.974684	0.605565	1.06543
1	-0.0236084	1.06543
1	0.539645	1.06543

-0.220412	-0.544304	1.06543
0.220412	-0.544304	1.06543
-0.380552	-0.518987	1.06543
0.380552	-0.518987	1.06543
-0.47827	-0.493671	1.06543
0.47827	-0.493671	1.06543
-0.551229	-0.468354	1.06543
0.551229	-0.468354	1.06543
-0.609966	-0.443038	1.06543
0.609966	-0.443038	1.06543
-0.659332	-0.417722	1.06543
0.659332	-0.417722	1.06543
-0.70191	-0.392405	1.06543
0.70191	-0.392405	1.06543
-0.739228	-0.367089	1.06543
0.739228	-0.367089	1.06543
-0.772377	-0.341772	1.06543
0.772377	-0.341772	1.06543
-0.802093	-0.316456	1.06543
0.802093	-0.316456	1.06543
-0.828904	-0.291139	1.06543
0.828904	-0.291139	1.06543
-0.853195	-0.265823	1.06543
0.853195	-0.265823	1.06543
-0.875256	-0.240506	1.06543
0.875256	-0.240506	1.06543
-0.895425	-0.21519	1.06543
0.895425	-0.21519	1.06543
-0.913891	-0.189873	1.06543
0.913891	-0.189873	1.06543
-0.930671	-0.164557	1.06543
0.930671	-0.164557	1.06543
-0.945969	-0.139241	1.06543
0.945969	-0.139241	1.06543
-0.960048	-0.113924	1.06543
0.960048	-0.113924	1.06543
-0.972667	-0.0886076	1.06543
0.972667	-0.0886076	1.06543
-0.984346	-0.0632911	1.06543
0.984346	-0.0632911	1.06543
-0.994746	-0.0379747	1.06543
0.994746	-0.0379747	1.06543
-0.998467	0.544304	1.06543
0.998467	0.544304	1.06543
-0.989381	0.56962	1.06543
0.989381	0.56962	1.06543
-0.979279	0.594937	1.06543
0.979279	0.594937	1.06543
-0.968406	0.620253	1.06543
